2023-11-25 18:19:33.149 | INFO     | src.main:get_job_details:170 - Thread: 10 | Got job offer for url: https://www.dice.com/job-detail/36aa7165-98bd-4f9e-ba71-310bd41da4d2
2023-11-25 18:19:33.157 | INFO     | src.main:get_job_details:170 - Thread: 3 | Got job offer for url: https://www.dice.com/job-detail/61fcd301-fdc6-4187-ac8c-2c271166d095
2023-11-25 18:19:33.257 | INFO     | src.main:get_job_details:170 - Thread: 4 | Got job offer for url: https://www.dice.com/job-detail/f48e1801-735c-41f7-807b-d81a88362ff8
2023-11-25 18:19:33.355 | INFO     | src.main:get_job_details:170 - Thread: 2 | Got job offer for url: https://www.dice.com/job-detail/50bf0433-04a3-4236-8be9-2206a23697ad
2023-11-25 18:19:33.470 | INFO     | src.main:get_job_details:170 - Thread: 6 | Got job offer for url: https://www.dice.com/job-detail/4be8baf7-4016-4e17-a928-e652fe82c6be
2023-11-25 18:19:33.526 | INFO     | src.main:get_job_details:170 - Thread: 3 | Got job offer for url: https://www.dice.com/job-detail/cda97693-d9bc-48cd-8a79-61fd57ec1761
2023-11-25 18:19:33.533 | INFO     | src.main:get_job_details:170 - Thread: 8 | Got job offer for url: https://www.dice.com/job-detail/1c1e7aed-9e13-4a70-9ff5-498ccfde37b2
2023-11-25 18:19:33.541 | INFO     | src.main:get_job_details:170 - Thread: 10 | Got job offer for url: https://www.dice.com/job-detail/9ff97361-8d8b-46be-948f-26121e923d13
2023-11-25 18:19:33.572 | INFO     | src.main:get_job_details:170 - Thread: 1 | Got job offer for url: https://www.dice.com/job-detail/41bf521e-4ea9-4d27-b0fa-18f38d380352
2023-11-25 18:19:33.649 | INFO     | src.main:get_job_details:170 - Thread: 4 | Got job offer for url: https://www.dice.com/job-detail/773d6d8f-bb41-472f-852f-d2a6a5cfa136
2023-11-25 18:19:33.703 | INFO     | src.main:get_job_details:170 - Thread: 5 | Got job offer for url: https://www.dice.com/job-detail/faf90342-aa57-4461-8b71-41add95ce1b2
2023-11-25 18:19:33.732 | INFO     | src.main:get_job_details:170 - Thread: 2 | Got job offer for url: https://www.dice.com/job-detail/d5fe58b4-ccfc-477e-af18-b8370514a1c2
2023-11-25 18:19:33.827 | INFO     | src.main:get_job_details:170 - Thread: 6 | Got job offer for url: https://www.dice.com/job-detail/c04e3a3f-ec3b-4538-b341-b327b9bc73de
2023-11-25 18:19:33.853 | INFO     | src.main:get_job_details:170 - Thread: 7 | Got job offer for url: https://www.dice.com/job-detail/13504e00-cb03-4078-add2-f626f9114b16
2023-11-25 18:19:33.861 | INFO     | src.main:get_job_details:170 - Thread: 9 | Got job offer for url: https://www.dice.com/job-detail/0c86005d-4dcf-4330-8621-b3f852e9cdc4
2023-11-25 18:19:33.891 | INFO     | src.main:get_job_details:170 - Thread: 10 | Got job offer for url: https://www.dice.com/job-detail/235239d2-6ffe-4595-97e7-5ca46615cee8
2023-11-25 18:19:33.901 | INFO     | src.main:get_job_details:170 - Thread: 8 | Got job offer for url: https://www.dice.com/job-detail/12da2d76-501d-4578-ac25-cf18b5ecceb7
2023-11-25 18:19:33.928 | INFO     | src.main:get_job_details:170 - Thread: 1 | Got job offer for url: https://www.dice.com/job-detail/5b5010eb-bb7f-4da3-954b-6e5fc532d31a
2023-11-25 18:19:33.939 | INFO     | src.main:get_job_details:170 - Thread: 3 | Got job offer for url: https://www.dice.com/job-detail/2b8ba105-4062-4230-a806-d108af50ecae
2023-11-25 18:19:34.052 | INFO     | src.main:get_job_details:170 - Thread: 4 | Got job offer for url: https://www.dice.com/job-detail/211b7cb8-a648-498c-a8a9-3137658522c8
2023-11-25 18:19:34.061 | INFO     | src.main:get_job_details:170 - Thread: 5 | Got job offer for url: https://www.dice.com/job-detail/0038492c-606b-48fa-894d-443e6fecbdf0
2023-11-25 18:19:34.075 | INFO     | src.main:get_job_details:170 - Thread: 2 | Got job offer for url: https://www.dice.com/job-detail/6b08aced-754c-432d-99f7-3377c0405f71
2023-11-25 18:19:34.241 | INFO     | src.main:get_job_details:170 - Thread: 6 | Got job offer for url: https://www.dice.com/job-detail/99335d1b-6770-47c6-bf2d-540472cf0ac0
2023-11-25 18:19:34.273 | INFO     | src.main:get_job_details:170 - Thread: 7 | Got job offer for url: https://www.dice.com/job-detail/dbd11123-dcb8-4b79-ae74-70640a2069da
2023-11-25 18:19:34.352 | INFO     | src.main:get_job_details:170 - Thread: 3 | Got job offer for url: https://www.dice.com/job-detail/b506d90d-ea8d-4704-93cd-f2b44bb98111
2023-11-25 18:19:34.361 | INFO     | src.main:get_job_details:170 - Thread: 10 | Got job offer for url: https://www.dice.com/job-detail/333fccc0-c563-45f5-995d-0755de6114f2
2023-11-25 18:19:34.372 | INFO     | src.main:get_job_details:170 - Thread: 1 | Got job offer for url: https://www.dice.com/job-detail/e85f0ef0-fa5f-40b4-be2d-e7d063920884
